"Row","Col","Value","Trait","ENV"
1,23,-0.0771751076943818,"DTF","Hunter_2025"
2,23,-0.0815135434989087,"DTF","Hunter_2025"
3,23,-0.0858518291149508,"DTF","Hunter_2025"
4,23,-0.0901900271796731,"DTF","Hunter_2025"
5,23,-0.0945282003302407,"DTF","Hunter_2025"
6,23,-0.0988664112038189,"DTF","Hunter_2025"
7,23,-0.103204722437573,"DTF","Hunter_2025"
8,23,-0.107543196668667,"DTF","Hunter_2025"
9,23,-0.111881896534267,"DTF","Hunter_2025"
10,23,-0.116220884671538,"DTF","Hunter_2025"
11,23,-0.120560222575279,"DTF","Hunter_2025"
12,23,-0.124899945465854,"DTF","Hunter_2025"
13,23,-0.129240062289195,"DTF","Hunter_2025"
14,23,-0.13358058084887,"DTF","Hunter_2025"
15,23,-0.137921508948442,"DTF","Hunter_2025"
16,23,-0.14226285439148,"DTF","Hunter_2025"
17,23,-0.146604624981546,"DTF","Hunter_2025"
18,23,-0.150946828522207,"DTF","Hunter_2025"
19,23,-0.155289472817029,"DTF","Hunter_2025"
20,23,-0.159632565669577,"DTF","Hunter_2025"
21,23,-0.163976096906908,"DTF","Hunter_2025"
22,23,-0.168319984450034,"DTF","Hunter_2025"
23,23,-0.172664128243459,"DTF","Hunter_2025"
24,23,-0.177008428231688,"DTF","Hunter_2025"
25,23,-0.181352784359223,"DTF","Hunter_2025"
26,23,-0.185697096570569,"DTF","Hunter_2025"
27,23,-0.190041264810229,"DTF","Hunter_2025"
28,23,-0.194385189022706,"DTF","Hunter_2025"
29,23,-0.198728769152505,"DTF","Hunter_2025"
30,23,-0.203071906304921,"DTF","Hunter_2025"
31,23,-0.207414528283475,"DTF","Hunter_2025"
32,23,-0.211756589589908,"DTF","Hunter_2025"
33,23,-0.216098045886756,"DTF","Hunter_2025"
34,23,-0.220438852836555,"DTF","Hunter_2025"
35,23,-0.224778966101841,"DTF","Hunter_2025"
36,23,-0.229118341345147,"DTF","Hunter_2025"
37,23,-0.233456934229012,"DTF","Hunter_2025"
38,23,-0.237794700415967,"DTF","Hunter_2025"
39,23,-0.24213159556855,"DTF","Hunter_2025"
40,23,-0.246467610930327,"DTF","Hunter_2025"
41,23,-0.250802880068984,"DTF","Hunter_2025"
42,23,-0.255137572133243,"DTF","Hunter_2025"
43,23,-0.259471856271815,"DTF","Hunter_2025"
44,23,-0.263805901633423,"DTF","Hunter_2025"
45,23,-0.268139877366782,"DTF","Hunter_2025"
46,23,-0.272473952620613,"DTF","Hunter_2025"
47,23,-0.276808296543629,"DTF","Hunter_2025"
48,23,-0.281143078284552,"DTF","Hunter_2025"
49,23,-0.285478465306781,"DTF","Hunter_2025"
50,23,-0.289814586311449,"DTF","Hunter_2025"
51,23,-0.294151531237403,"DTF","Hunter_2025"
52,23,-0.298489388338186,"DTF","Hunter_2025"
53,23,-0.302828245867335,"DTF","Hunter_2025"
54,23,-0.307168192078394,"DTF","Hunter_2025"
55,23,-0.311509315224893,"DTF","Hunter_2025"
56,23,-0.315851703560377,"DTF","Hunter_2025"
57,23,-0.320195445338373,"DTF","Hunter_2025"
58,23,-0.324540628812436,"DTF","Hunter_2025"
59,23,-0.328887322795556,"DTF","Hunter_2025"
60,23,-0.333235518338596,"DTF","Hunter_2025"
61,23,-0.337585187051887,"DTF","Hunter_2025"
62,23,-0.341936300545747,"DTF","Hunter_2025"
63,23,-0.346288830430506,"DTF","Hunter_2025"
64,23,-0.35064274831648,"DTF","Hunter_2025"
65,23,-0.354998025814006,"DTF","Hunter_2025"
66,23,-0.359354634533394,"DTF","Hunter_2025"
67,23,-0.363712546084977,"DTF","Hunter_2025"
68,23,-0.368071730489236,"DTF","Hunter_2025"
69,23,-0.372432121200015,"DTF","Hunter_2025"
70,23,-0.376793615104518,"DTF","Hunter_2025"
71,23,-0.381156107500145,"DTF","Hunter_2025"
72,23,-0.385519493684261,"DTF","Hunter_2025"
73,23,-0.38988366895425,"DTF","Hunter_2025"
74,23,-0.394248528607475,"DTF","Hunter_2025"
75,23,-0.398613967941296,"DTF","Hunter_2025"
76,23,-0.402979882253129,"DTF","Hunter_2025"
77,23,-0.40734616684032,"DTF","Hunter_2025"
1,24,-0.223757040438052,"DTF","Hunter_2025"
2,24,-0.22733722459614,"DTF","Hunter_2025"
3,24,-0.230917232517812,"DTF","Hunter_2025"
4,24,-0.234497120989877,"DTF","Hunter_2025"
5,24,-0.238076946799143,"DTF","Hunter_2025"
6,24,-0.241656766732416,"DTF","Hunter_2025"
7,24,-0.245236637576505,"DTF","Hunter_2025"
8,24,-0.248816616118217,"DTF","Hunter_2025"
9,24,-0.252396759144359,"DTF","Hunter_2025"
10,24,-0.25597712344174,"DTF","Hunter_2025"
11,24,-0.259557764670509,"DTF","Hunter_2025"
12,24,-0.263138712577694,"DTF","Hunter_2025"
13,24,-0.2667199709972,"DTF","Hunter_2025"
14,24,-0.270301542636274,"DTF","Hunter_2025"
15,24,-0.273883430202167,"DTF","Hunter_2025"
16,24,-0.277465636402125,"DTF","Hunter_2025"
17,24,-0.281048163943395,"DTF","Hunter_2025"
18,24,-0.284631015533225,"DTF","Hunter_2025"
19,24,-0.288214193878865,"DTF","Hunter_2025"
20,24,-0.291797701687562,"DTF","Hunter_2025"
21,24,-0.29538152555027,"DTF","Hunter_2025"
22,24,-0.298965587592778,"DTF","Hunter_2025"
23,24,-0.302549793824581,"DTF","Hunter_2025"
24,24,-0.306134050255171,"DTF","Hunter_2025"
25,24,-0.309718262894048,"DTF","Hunter_2025"
26,24,-0.313302337750702,"DTF","Hunter_2025"
27,24,-0.31688618083463,"DTF","Hunter_2025"
28,24,-0.320469698155324,"DTF","Hunter_2025"
29,24,-0.324052795722287,"DTF","Hunter_2025"
30,24,-0.327635380708604,"DTF","Hunter_2025"
31,24,-0.331217387050205,"DTF","Hunter_2025"
32,24,-0.334798775445814,"DTF","Hunter_2025"
33,24,-0.338379507757792,"DTF","Hunter_2025"
34,24,-0.341959545848466,"DTF","Hunter_2025"
35,24,-0.345538851580189,"DTF","Hunter_2025"
36,24,-0.349117386815291,"DTF","Hunter_2025"
37,24,-0.352695113416127,"DTF","Hunter_2025"
38,24,-0.356271993245024,"DTF","Hunter_2025"
39,24,-0.359847988164333,"DTF","Hunter_2025"
40,24,-0.363423098404141,"DTF","Hunter_2025"
41,24,-0.366997477665532,"DTF","Hunter_2025"
42,24,-0.370571318017337,"DTF","Hunter_2025"
43,24,-0.374144811528373,"DTF","Hunter_2025"
44,24,-0.37771815026748,"DTF","Hunter_2025"
45,24,-0.381291526303479,"DTF","Hunter_2025"
46,24,-0.384865131705209,"DTF","Hunter_2025"
47,24,-0.388439158541485,"DTF","Hunter_2025"
48,24,-0.392013798881149,"DTF","Hunter_2025"
49,24,-0.395589242487319,"DTF","Hunter_2025"
50,24,-0.399165626092169,"DTF","Hunter_2025"
51,24,-0.402743033396835,"DTF","Hunter_2025"
52,24,-0.406321545796804,"DTF","Hunter_2025"
53,24,-0.409901244687546,"DTF","Hunter_2025"
54,24,-0.41348221146454,"DTF","Hunter_2025"
55,24,-0.417064527523236,"DTF","Hunter_2025"
56,24,-0.420648274259116,"DTF","Hunter_2025"
57,24,-0.424233533067622,"DTF","Hunter_2025"
58,24,-0.42782038534429,"DTF","Hunter_2025"
59,24,-0.431408888480757,"DTF","Hunter_2025"
60,24,-0.434999003853618,"DTF","Hunter_2025"
61,24,-0.43859066883575,"DTF","Hunter_2025"
62,24,-0.44218382079995,"DTF","Hunter_2025"
63,24,-0.445778397119055,"DTF","Hunter_2025"
64,24,-0.449374335165861,"DTF","Hunter_2025"
65,24,-0.452971572313236,"DTF","Hunter_2025"
66,24,-0.456570045933975,"DTF","Hunter_2025"
67,24,-0.460169693400895,"DTF","Hunter_2025"
68,24,-0.463770451362017,"DTF","Hunter_2025"
69,24,-0.467372239792706,"DTF","Hunter_2025"
70,24,-0.470974961995814,"DTF","Hunter_2025"
71,24,-0.474578520549435,"DTF","Hunter_2025"
72,24,-0.478182818031619,"DTF","Hunter_2025"
73,24,-0.481787757020365,"DTF","Hunter_2025"
74,24,-0.485393240093683,"DTF","Hunter_2025"
75,24,-0.488999169829546,"DTF","Hunter_2025"
76,24,-0.492605448806113,"DTF","Hunter_2025"
77,24,-0.496211979601364,"DTF","Hunter_2025"
1,25,-0.372814288646312,"DTF","Hunter_2025"
2,25,-0.375592348628673,"DTF","Hunter_2025"
3,25,-0.378370271248378,"DTF","Hunter_2025"
4,25,-0.381148094369262,"DTF","Hunter_2025"
5,25,-0.383925855855163,"DTF","Hunter_2025"
6,25,-0.386703593569917,"DTF","Hunter_2025"
7,25,-0.389481345377361,"DTF","Hunter_2025"
8,25,-0.39225914914133,"DTF","Hunter_2025"
9,25,-0.395037042725661,"DTF","Hunter_2025"
10,25,-0.397815063994192,"DTF","Hunter_2025"
11,25,-0.400593249834253,"DTF","Hunter_2025"
12,25,-0.403371614673586,"DTF","Hunter_2025"
13,25,-0.406150150480343,"DTF","Hunter_2025"
14,25,-0.408928848246171,"DTF","Hunter_2025"
15,25,-0.411707698962716,"DTF","Hunter_2025"
16,25,-0.414486693621628,"DTF","Hunter_2025"
17,25,-0.417265823214551,"DTF","Hunter_2025"
18,25,-0.420045078733131,"DTF","Hunter_2025"
19,25,-0.422824451169018,"DTF","Hunter_2025"
20,25,-0.42560393151386,"DTF","Hunter_2025"
21,25,-0.428383500620508,"DTF","Hunter_2025"
22,25,-0.431163098786659,"DTF","Hunter_2025"
23,25,-0.433942656171206,"DTF","Hunter_2025"
24,25,-0.436722102933051,"DTF","Hunter_2025"
25,25,-0.439501369231098,"DTF","Hunter_2025"
26,25,-0.44228038522424,"DTF","Hunter_2025"
27,25,-0.445059081071379,"DTF","Hunter_2025"
28,25,-0.447837386931412,"DTF","Hunter_2025"
29,25,-0.450615232963249,"DTF","Hunter_2025"
30,25,-0.453392550061967,"DTF","Hunter_2025"
31,25,-0.456169286055168,"DTF","Hunter_2025"
32,25,-0.458945405702886,"DTF","Hunter_2025"
33,25,-0.461720874501413,"DTF","Hunter_2025"
34,25,-0.464495657946985,"DTF","Hunter_2025"
35,25,-0.467269721535878,"DTF","Hunter_2025"
36,25,-0.470043030764335,"DTF","Hunter_2025"
37,25,-0.472815551128634,"DTF","Hunter_2025"
38,25,-0.475587248125012,"DTF","Hunter_2025"
39,25,-0.478358087249746,"DTF","Hunter_2025"
40,25,-0.481128073351236,"DTF","Hunter_2025"
41,25,-0.483897368686487,"DTF","Hunter_2025"
42,25,-0.486666174864651,"DTF","Hunter_2025"
43,25,-0.489434693494851,"DTF","Hunter_2025"
44,25,-0.492203126186259,"DTF","Hunter_2025"
45,25,-0.494971674548003,"DTF","Hunter_2025"
46,25,-0.497740540189249,"DTF","Hunter_2025"
47,25,-0.500509924719122,"DTF","Hunter_2025"
48,25,-0.503280029746789,"DTF","Hunter_2025"
49,25,-0.50605105437472,"DTF","Hunter_2025"
50,25,-0.508823140052457,"DTF","Hunter_2025"
51,25,-0.511596370576453,"DTF","Hunter_2025"
52,25,-0.514370827236596,"DTF","Hunter_2025"
53,25,-0.517146591322741,"DTF","Hunter_2025"
54,25,-0.519923744124751,"DTF","Hunter_2025"
55,25,-0.522702366932454,"DTF","Hunter_2025"
56,25,-0.525482541035713,"DTF","Hunter_2025"
57,25,-0.528264347724347,"DTF","Hunter_2025"
58,25,-0.53104786828832,"DTF","Hunter_2025"
59,25,-0.533833154604372,"DTF","Hunter_2025"
60,25,-0.536620140897297,"DTF","Hunter_2025"
61,25,-0.539408731978987,"DTF","Hunter_2025"
62,25,-0.542198832661183,"DTF","Hunter_2025"
63,25,-0.544990347755703,"DTF","Hunter_2025"
64,25,-0.547783182074286,"DTF","Hunter_2025"
65,25,-0.550577240428802,"DTF","Hunter_2025"
66,25,-0.553372427631,"DTF","Hunter_2025"
67,25,-0.55616864849265,"DTF","Hunter_2025"
68,25,-0.558965807886106,"DTF","Hunter_2025"
69,25,-0.561763812072554,"DTF","Hunter_2025"
70,25,-0.56456256870229,"DTF","Hunter_2025"
71,25,-0.567361985486232,"DTF","Hunter_2025"
72,25,-0.570161970135239,"DTF","Hunter_2025"
73,25,-0.572962430360052,"DTF","Hunter_2025"
74,25,-0.575763273871455,"DTF","Hunter_2025"
75,25,-0.578564408380158,"DTF","Hunter_2025"
76,25,-0.581365741597194,"DTF","Hunter_2025"
77,25,-0.584167181233297,"DTF","Hunter_2025"
1,26,-0.516648474048158,"DTF","Hunter_2025"
2,26,-0.518599956360777,"DTF","Hunter_2025"
3,26,-0.520551361912006,"DTF","Hunter_2025"
4,26,-0.522502706201474,"DTF","Hunter_2025"
5,26,-0.524454004728809,"DTF","Hunter_2025"
6,26,-0.526405272993643,"DTF","Hunter_2025"
7,26,-0.528356526495607,"DTF","Hunter_2025"
8,26,-0.530307780734328,"DTF","Hunter_2025"
9,26,-0.532259051209439,"DTF","Hunter_2025"
10,26,-0.534210353420571,"DTF","Hunter_2025"
11,26,-0.536161702097451,"DTF","Hunter_2025"
12,26,-0.538113094262226,"DTF","Hunter_2025"
13,26,-0.540064509229434,"DTF","Hunter_2025"
14,26,-0.54201592554372,"DTF","Hunter_2025"
15,26,-0.543967321749735,"DTF","Hunter_2025"
16,26,-0.545918676392124,"DTF","Hunter_2025"
17,26,-0.547869968015532,"DTF","Hunter_2025"
18,26,-0.549821175164602,"DTF","Hunter_2025"
19,26,-0.551772276383988,"DTF","Hunter_2025"
20,26,-0.553723250218334,"DTF","Hunter_2025"
21,26,-0.555674072286968,"DTF","Hunter_2025"
22,26,-0.557624706507953,"DTF","Hunter_2025"
23,26,-0.559575113874026,"DTF","Hunter_2025"
24,26,-0.561525255377933,"DTF","Hunter_2025"
25,26,-0.563475092012421,"DTF","Hunter_2025"
26,26,-0.565424584770225,"DTF","Hunter_2025"
27,26,-0.56737369464409,"DTF","Hunter_2025"
28,26,-0.569322382626757,"DTF","Hunter_2025"
29,26,-0.571270609710984,"DTF","Hunter_2025"
30,26,-0.573218337031019,"DTF","Hunter_2025"
31,26,-0.575165528976415,"DTF","Hunter_2025"
32,26,-0.577112153191898,"DTF","Hunter_2025"
33,26,-0.57905817746381,"DTF","Hunter_2025"
34,26,-0.581003569578419,"DTF","Hunter_2025"
35,26,-0.58294829732205,"DTF","Hunter_2025"
36,26,-0.584892328480974,"DTF","Hunter_2025"
37,26,-0.586835630841522,"DTF","Hunter_2025"
38,26,-0.588778172189956,"DTF","Hunter_2025"
39,26,-0.590719920312604,"DTF","Hunter_2025"
40,26,-0.59266088108332,"DTF","Hunter_2025"
41,26,-0.594601212726241,"DTF","Hunter_2025"
42,26,-0.596541111553065,"DTF","Hunter_2025"
43,26,-0.598480773875454,"DTF","Hunter_2025"
44,26,-0.60042039600514,"DTF","Hunter_2025"
45,26,-0.602360174253786,"DTF","Hunter_2025"
46,26,-0.604300304933115,"DTF","Hunter_2025"
47,26,-0.60624098435479,"DTF","Hunter_2025"
48,26,-0.608182408830537,"DTF","Hunter_2025"
49,26,-0.610124772299769,"DTF","Hunter_2025"
50,26,-0.612068214140585,"DTF","Hunter_2025"
51,26,-0.614012819169509,"DTF","Hunter_2025"
52,26,-0.61595866983096,"DTF","Hunter_2025"
53,26,-0.617905848569306,"DTF","Hunter_2025"
54,26,-0.619854437828925,"DTF","Hunter_2025"
55,26,-0.621804520054152,"DTF","Hunter_2025"
56,26,-0.623756177689366,"DTF","Hunter_2025"
57,26,-0.625709493178883,"DTF","Hunter_2025"
58,26,-0.627664548967233,"DTF","Hunter_2025"
59,26,-0.629621394613069,"DTF","Hunter_2025"
60,26,-0.631579948132922,"DTF","Hunter_2025"
61,26,-0.63354009465792,"DTF","Hunter_2025"
62,26,-0.635501719318981,"DTF","Hunter_2025"
63,26,-0.637464707247119,"DTF","Hunter_2025"
64,26,-0.63942894357324,"DTF","Hunter_2025"
65,26,-0.641394313428443,"DTF","Hunter_2025"
66,26,-0.643360701943651,"DTF","Hunter_2025"
67,26,-0.645327994249808,"DTF","Hunter_2025"
68,26,-0.647296076082354,"DTF","Hunter_2025"
69,26,-0.649264847073147,"DTF","Hunter_2025"
70,26,-0.651234220750891,"DTF","Hunter_2025"
71,26,-0.65320411124881,"DTF","Hunter_2025"
72,26,-0.655174432700057,"DTF","Hunter_2025"
73,26,-0.657145099237599,"DTF","Hunter_2025"
74,26,-0.659116024994481,"DTF","Hunter_2025"
75,26,-0.66108712410364,"DTF","Hunter_2025"
76,26,-0.663058310698459,"DTF","Hunter_2025"
77,26,-0.665029498911917,"DTF","Hunter_2025"
1,27,-0.648141189146035,"DTF","Hunter_2025"
2,27,-0.64926372974583,"DTF","Hunter_2025"
3,27,-0.650386219570921,"DTF","Hunter_2025"
4,27,-0.651508661374039,"DTF","Hunter_2025"
5,27,-0.65263105790791,"DTF","Hunter_2025"
6,27,-0.653753411925268,"DTF","Hunter_2025"
7,27,-0.654875726178839,"DTF","Hunter_2025"
8,27,-0.655998003421354,"DTF","Hunter_2025"
9,27,-0.65712024640554,"DTF","Hunter_2025"
10,27,-0.65824245788413,"DTF","Hunter_2025"
11,27,-0.659364639999713,"DTF","Hunter_2025"
12,27,-0.660486780861715,"DTF","Hunter_2025"
13,27,-0.661608854546398,"DTF","Hunter_2025"
14,27,-0.662730834519879,"DTF","Hunter_2025"
15,27,-0.663852694248286,"DTF","Hunter_2025"
16,27,-0.664974407197742,"DTF","Hunter_2025"
17,27,-0.666095946834364,"DTF","Hunter_2025"
18,27,-0.667217286624273,"DTF","Hunter_2025"
19,27,-0.668338400033597,"DTF","Hunter_2025"
20,27,-0.669459260528458,"DTF","Hunter_2025"
21,27,-0.670579842765989,"DTF","Hunter_2025"
22,27,-0.671700126167394,"DTF","Hunter_2025"
23,27,-0.672820091344878,"DTF","Hunter_2025"
24,27,-0.673939718910657,"DTF","Hunter_2025"
25,27,-0.675058989476952,"DTF","Hunter_2025"
26,27,-0.676177883655966,"DTF","Hunter_2025"
27,27,-0.677296382059912,"DTF","Hunter_2025"
28,27,-0.678414465301004,"DTF","Hunter_2025"
29,27,-0.679532113991474,"DTF","Hunter_2025"
30,27,-0.68064930851697,"DTF","Hunter_2025"
31,27,-0.681766024053021,"DTF","Hunter_2025"
32,27,-0.68288223056487,"DTF","Hunter_2025"
33,27,-0.683997897791336,"DTF","Hunter_2025"
34,27,-0.685112995471139,"DTF","Hunter_2025"
35,27,-0.68622749334308,"DTF","Hunter_2025"
36,27,-0.687341361145888,"DTF","Hunter_2025"
37,27,-0.688454568618363,"DTF","Hunter_2025"
38,27,-0.689567085499226,"DTF","Hunter_2025"
39,27,-0.690678881527274,"DTF","Hunter_2025"
40,27,-0.691789961598004,"DTF","Hunter_2025"
41,27,-0.692900471233915,"DTF","Hunter_2025"
42,27,-0.694010591114245,"DTF","Hunter_2025"
43,27,-0.695120501918188,"DTF","Hunter_2025"
44,27,-0.696230384325025,"DTF","Hunter_2025"
45,27,-0.69734041901395,"DTF","Hunter_2025"
46,27,-0.698450786664234,"DTF","Hunter_2025"
47,27,-0.699561667955073,"DTF","Hunter_2025"
48,27,-0.700673243565735,"DTF","Hunter_2025"
49,27,-0.701785691997918,"DTF","Hunter_2025"
50,27,-0.702899141671282,"DTF","Hunter_2025"
51,27,-0.704013670923136,"DTF","Hunter_2025"
52,27,-0.705129355913469,"DTF","Hunter_2025"
53,27,-0.706246272802206,"DTF","Hunter_2025"
54,27,-0.707364497749281,"DTF","Hunter_2025"
55,27,-0.708484106914575,"DTF","Hunter_2025"
56,27,-0.709605176458027,"DTF","Hunter_2025"
57,27,-0.710727782539499,"DTF","Hunter_2025"
58,27,-0.711852001319113,"DTF","Hunter_2025"
59,27,-0.712977877672449,"DTF","Hunter_2025"
60,27,-0.714105331338621,"DTF","Hunter_2025"
61,27,-0.715234250772791,"DTF","Hunter_2025"
62,27,-0.716364524429856,"DTF","Hunter_2025"
63,27,-0.717496040764837,"DTF","Hunter_2025"
64,27,-0.718628688232612,"DTF","Hunter_2025"
65,27,-0.719762355288309,"DTF","Hunter_2025"
66,27,-0.720896930386832,"DTF","Hunter_2025"
67,27,-0.722032301983107,"DTF","Hunter_2025"
68,27,-0.723168359328007,"DTF","Hunter_2025"
69,27,-0.724305009970102,"DTF","Hunter_2025"
70,27,-0.72544217975622,"DTF","Hunter_2025"
71,27,-0.726579795329158,"DTF","Hunter_2025"
72,27,-0.727717783331622,"DTF","Hunter_2025"
73,27,-0.728856070406079,"DTF","Hunter_2025"
74,27,-0.729994583195095,"DTF","Hunter_2025"
75,27,-0.731133248341104,"DTF","Hunter_2025"
76,27,-0.7322719924871,"DTF","Hunter_2025"
77,27,-0.733410742275573,"DTF","Hunter_2025"
1,28,-0.7652600330819,"DTF","Hunter_2025"
2,28,-0.765571928466565,"DTF","Hunter_2025"
3,28,-0.765883775535535,"DTF","Hunter_2025"
4,28,-0.766195577965819,"DTF","Hunter_2025"
5,28,-0.766507339434422,"DTF","Hunter_2025"
6,28,-0.766819063618356,"DTF","Hunter_2025"
7,28,-0.767130754194626,"DTF","Hunter_2025"
8,28,-0.767442414840241,"DTF","Hunter_2025"
9,28,-0.767754049232207,"DTF","Hunter_2025"
10,28,-0.768065661047535,"DTF","Hunter_2025"
11,28,-0.768377253309193,"DTF","Hunter_2025"
12,28,-0.768688813997345,"DTF","Hunter_2025"
13,28,-0.769000316049342,"DTF","Hunter_2025"
14,28,-0.769311731748495,"DTF","Hunter_2025"
15,28,-0.769623033378122,"DTF","Hunter_2025"
16,28,-0.769934193221543,"DTF","Hunter_2025"
17,28,-0.770245183562063,"DTF","Hunter_2025"
18,28,-0.770555976682999,"DTF","Hunter_2025"
19,28,-0.77086654486767,"DTF","Hunter_2025"
20,28,-0.771176860399392,"DTF","Hunter_2025"
21,28,-0.77148689728461,"DTF","Hunter_2025"
22,28,-0.771796636422311,"DTF","Hunter_2025"
23,28,-0.772106060434606,"DTF","Hunter_2025"
24,28,-0.772415151943616,"DTF","Hunter_2025"
25,28,-0.77272389357147,"DTF","Hunter_2025"
26,28,-0.773032267940269,"DTF","Hunter_2025"
27,28,-0.773340257672138,"DTF","Hunter_2025"
28,28,-0.773647845389188,"DTF","Hunter_2025"
29,28,-0.773955013713567,"DTF","Hunter_2025"
30,28,-0.774261745050123,"DTF","Hunter_2025"
31,28,-0.774568016807766,"DTF","Hunter_2025"
32,28,-0.774873801399235,"DTF","Hunter_2025"
33,28,-0.775179071020188,"DTF","Hunter_2025"
34,28,-0.77548379786616,"DTF","Hunter_2025"
35,28,-0.775787954132776,"DTF","Hunter_2025"
36,28,-0.77609151201559,"DTF","Hunter_2025"
37,28,-0.776394443710228,"DTF","Hunter_2025"
38,28,-0.776696721412227,"DTF","Hunter_2025"
39,28,-0.776998317317213,"DTF","Hunter_2025"
40,28,-0.777299235610094,"DTF","Hunter_2025"
41,28,-0.777599608433118,"DTF","Hunter_2025"
42,28,-0.777899599917868,"DTF","Hunter_2025"
43,28,-0.778199374195864,"DTF","Hunter_2025"
44,28,-0.778499095398739,"DTF","Hunter_2025"
45,28,-0.778798927658014,"DTF","Hunter_2025"
46,28,-0.779099035105309,"DTF","Hunter_2025"
47,28,-0.77939958187215,"DTF","Hunter_2025"
48,28,-0.779700732090149,"DTF","Hunter_2025"
49,28,-0.780002647777326,"DTF","Hunter_2025"
50,28,-0.780305442341499,"DTF","Hunter_2025"
51,28,-0.78060918057991,"DTF","Hunter_2025"
52,28,-0.780913925176503,"DTF","Hunter_2025"
53,28,-0.78121973881515,"DTF","Hunter_2025"
54,28,-0.781526684179731,"DTF","Hunter_2025"
55,28,-0.781834823954067,"DTF","Hunter_2025"
56,28,-0.782144220822038,"DTF","Hunter_2025"
57,28,-0.782454937467443,"DTF","Hunter_2025"
58,28,-0.782767036574389,"DTF","Hunter_2025"
59,28,-0.783080555134425,"DTF","Hunter_2025"
60,28,-0.783395427370939,"DTF","Hunter_2025"
61,28,-0.783711561815478,"DTF","Hunter_2025"
62,28,-0.784028866999261,"DTF","Hunter_2025"
63,28,-0.784347251453662,"DTF","Hunter_2025"
64,28,-0.784666623709881,"DTF","Hunter_2025"
65,28,-0.78498689229942,"DTF","Hunter_2025"
66,28,-0.785307965753513,"DTF","Hunter_2025"
67,28,-0.785629752603416,"DTF","Hunter_2025"
68,28,-0.7859521620986,"DTF","Hunter_2025"
69,28,-0.786275119996482,"DTF","Hunter_2025"
70,28,-0.786598568563105,"DTF","Hunter_2025"
71,28,-0.786922450782738,"DTF","Hunter_2025"
72,28,-0.787246709639556,"DTF","Hunter_2025"
73,28,-0.787571288117432,"DTF","Hunter_2025"
74,28,-0.78789612920037,"DTF","Hunter_2025"
75,28,-0.78822117587221,"DTF","Hunter_2025"
76,28,-0.788546371117462,"DTF","Hunter_2025"
77,28,-0.788871657920037,"DTF","Hunter_2025"
1,29,-0.868714115155437,"DTF","Hunter_2025"
2,29,-0.868249410376182,"DTF","Hunter_2025"
3,29,-0.867784670462279,"DTF","Hunter_2025"
4,29,-0.867319912450524,"DTF","Hunter_2025"
5,29,-0.866855153377723,"DTF","Hunter_2025"
6,29,-0.866390410280678,"DTF","Hunter_2025"
7,29,-0.865925700196189,"DTF","Hunter_2025"
8,29,-0.865461040161059,"DTF","Hunter_2025"
9,29,-0.864996447212086,"DTF","Hunter_2025"
10,29,-0.864531938386078,"DTF","Hunter_2025"
11,29,-0.864067529706426,"DTF","Hunter_2025"
12,29,-0.863603213888198,"DTF","Hunter_2025"
13,29,-0.863138960338138,"DTF","Hunter_2025"
14,29,-0.86267473744957,"DTF","Hunter_2025"
15,29,-0.862210513615837,"DTF","Hunter_2025"
16,29,-0.861746257230271,"DTF","Hunter_2025"
17,29,-0.861281936686201,"DTF","Hunter_2025"
18,29,-0.860817520376958,"DTF","Hunter_2025"
19,29,-0.860352976695883,"DTF","Hunter_2025"
20,29,-0.859888274036309,"DTF","Hunter_2025"
21,29,-0.859423380570834,"DTF","Hunter_2025"
22,29,-0.858958263589148,"DTF","Hunter_2025"
23,29,-0.858492890160191,"DTF","Hunter_2025"
24,29,-0.858027227352919,"DTF","Hunter_2025"
25,29,-0.857561242236297,"DTF","Hunter_2025"
26,29,-0.857094901879258,"DTF","Hunter_2025"
27,29,-0.856628173350762,"DTF","Hunter_2025"
28,29,-0.856161023719754,"DTF","Hunter_2025"
29,29,-0.855693420055216,"DTF","Hunter_2025"
30,29,-0.855225329612228,"DTF","Hunter_2025"
31,29,-0.854756723928104,"DTF","Hunter_2025"
32,29,-0.854287578822151,"DTF","Hunter_2025"
33,29,-0.853817870300007,"DTF","Hunter_2025"
34,29,-0.853347574367167,"DTF","Hunter_2025"
35,29,-0.852876667029235,"DTF","Hunter_2025"
36,29,-0.85240512429173,"DTF","Hunter_2025"
37,29,-0.851932922160258,"DTF","Hunter_2025"
38,29,-0.851460036640315,"DTF","Hunter_2025"
39,29,-0.850986443737507,"DTF","Hunter_2025"
40,29,-0.850512149309271,"DTF","Hunter_2025"
41,29,-0.850037278620648,"DTF","Hunter_2025"
42,29,-0.849561986788569,"DTF","Hunter_2025"
43,29,-0.849086428929898,"DTF","Hunter_2025"
44,29,-0.848610760161628,"DTF","Hunter_2025"
45,29,-0.848135135600625,"DTF","Hunter_2025"
46,29,-0.847659710363861,"DTF","Hunter_2025"
47,29,-0.847184639568209,"DTF","Hunter_2025"
48,29,-0.846710078330638,"DTF","Hunter_2025"
49,29,-0.846236179501502,"DTF","Hunter_2025"
50,29,-0.845763043801827,"DTF","Hunter_2025"
51,29,-0.845290719822882,"DTF","Hunter_2025"
52,29,-0.844819253889662,"DTF","Hunter_2025"
53,29,-0.844348692327077,"DTF","Hunter_2025"
54,29,-0.843879081460043,"DTF","Hunter_2025"
55,29,-0.843410467613415,"DTF","Hunter_2025"
